timestamp,traffic_load_mbps,latency_ms,packet_loss_pct,conn_success_rate,signal_strength_dbm,hour_of_day,day_of_week,is_weekend,date,traffic_load_mbps_anomaly,latency_ms_anomaly,packet_loss_pct_anomaly,conn_success_rate_anomaly,signal_strength_dbm_anomaly,anomaly_count,known_anomaly,ensemble_votes,ensemble_anomaly
2024-02-01 04:15:00,40.408906214467294,25.465295473466032,0.0851026087542399,98.97703049129323,-71.51353244119576,4,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 04:30:00,26.876653286674923,19.95404673280056,0.1103616699371601,99.04433636827648,-71.1922272232432,4,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 04:45:00,33.34434907968283,23.154270333064332,0.0570778017236522,99.10762352576327,-70.80538806267123,4,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 05:00:00,31.89767957829463,27.9637224785532,0.1129039841008046,99.15370569536104,-72.18977117734792,5,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 05:15:00,35.380802738683585,26.699710648742773,0.0715255095415615,98.98382603426988,-70.52722413362761,5,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 05:30:00,45.40151049722292,26.921682585453805,0.0814829380227698,98.9672220030175,-69.89153520830124,5,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 05:45:00,47.75756064118839,24.19741727031494,0.0326214063623202,99.00040584990096,-70.80629981061041,5,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 06:00:00,52.70725546954089,31.65721802113546,0.165671683562753,98.6742727049782,-74.59819069843098,6,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 06:15:00,55.86892509875248,28.67633507539403,0.1062631201881001,98.64547051686463,-70.30863541474112,6,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 06:30:00,55.348115846880525,25.64706818847635,0.0412690568899425,98.90078250823386,-70.09454324408898,6,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 06:45:00,58.5418207573156,26.515414222503665,0.070936939662064,98.90796748000255,-66.20491661011302,6,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 07:00:00,58.086958592766464,24.432146895059525,0.0510436791725639,98.81949184187368,-69.94636255963913,7,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 07:15:00,62.56620174373511,27.436735247848425,0.08276949604009,98.8361787382458,-68.12882785493468,7,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 07:30:00,68.85016273546478,28.66424137472722,0.2843884915777819,98.80463244482466,-70.85139941671216,7,3,0,2024-02-01,False,False,True,False,False,1,False,0,1
2024-02-01 07:45:00,73.09958272016046,29.417782525657337,0.0342711654047655,98.54662085302137,-67.403651322692,7,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 08:00:00,78.55393945794293,27.31334226922295,0.1859423484946605,98.0870080952147,-71.88908629466792,8,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 08:15:00,80.82281494994099,23.661183482111085,0.0380041109476932,98.64863115269809,-68.99002159776249,8,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 08:30:00,88.22345527826471,29.547710566365943,0.0673471933427806,98.48121572891723,-68.31926923783672,8,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 08:45:00,78.1038502925156,29.93076554704338,0.0663306986329076,98.71215815042994,-68.61278774899768,8,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 09:00:00,84.19241200610703,25.483581179545112,0.0509059709601141,98.6119190786777,-65.67170037963899,9,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 09:15:00,83.16546759296001,28.044049025309885,0.0767658054057038,98.6568320951906,-71.16872931671969,9,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 09:30:00,96.05410236137207,33.62980771185839,0.1285938071101769,98.53376490399184,-67.17243337943735,9,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 09:45:00,89.06111117414514,25.295685943204383,0.0541226571139524,98.52052351061512,-67.6887097545489,9,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 10:00:00,99.07640745144512,29.05643769577912,0.0433732324597597,98.34727144916776,-69.90106718397192,10,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 10:15:00,102.1075677452647,34.672174218341524,0.0906544485128198,98.4185991132916,-66.32147791975022,10,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 10:30:00,98.26116144286824,30.299262206628136,0.1091433162077145,98.44311700777116,-70.29311630793573,10,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 10:45:00,98.81180061338044,28.303144576617324,0.1941709797211791,98.48031086701432,-69.95536688688152,10,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 11:00:00,98.48951704187633,29.827856924856412,0.0482362376420061,98.38177740699112,-70.01096727609851,11,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 11:15:00,97.45373383932942,32.22312478076778,0.1550499731354413,98.48066611258248,-72.5463713822112,11,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 11:30:00,97.3853192495502,29.128015319403747,0.0721165176793628,98.51915829981688,-68.47697193147658,11,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 11:45:00,99.15586254335864,31.70833259915309,0.0531903135723851,98.49034819694468,-68.78920371634878,11,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 12:00:00,109.1218919523955,31.617159671266784,0.2072396809078852,98.39503074139044,-70.20935863961571,12,3,0,2024-02-01,False,False,True,False,False,1,False,0,1
2024-02-01 12:15:00,94.68367008709927,30.419602239755847,0.0520237124859123,98.49591486257948,-66.47493090506529,12,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 12:30:00,100.59528918757049,32.04415345178144,0.1062871679021616,98.48730348462291,-70.87444011479036,12,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 12:45:00,102.59579384109853,29.375095135189977,0.1176082770219363,98.3098023866938,-73.45959482922215,12,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 13:00:00,96.87441210774163,26.853908952157305,0.0672138211976131,98.29265356724244,-66.19558805719691,13,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 13:15:00,99.42691833096318,31.365878649437633,0.0983847802353053,98.47717648999728,-67.97778138559403,13,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 13:30:00,88.67096756214713,28.469884417884405,0.0790886585876719,98.54683245562784,-68.74791667509683,13,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 13:45:00,101.4688528082103,28.80255160308088,0.0511023436660689,98.41210955906952,-70.67889073382972,13,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 14:00:00,98.9570137464274,31.474857242566884,0.1110195694671357,98.09045124469924,-69.31581679785933,14,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 14:15:00,91.08135111825902,32.94017635540699,0.1688900762829584,98.58239932681498,-72.52075658729049,14,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 14:30:00,85.26848768803642,28.063113619747288,0.0691144278923945,98.53708851724038,-70.45028596864536,14,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 14:45:00,91.5564811118834,29.18099672686267,0.295921428498172,98.54200632496206,-71.80739508637556,14,3,0,2024-02-01,False,False,True,False,False,1,False,0,1
2024-02-01 15:00:00,79.61474172781708,24.416172515402568,0.0618122049567246,98.63417596818724,-69.47623747257128,15,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 15:15:00,77.94417042545544,27.126333217309927,0.0660542516491564,98.6960916221898,-68.15306308298855,15,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 15:30:00,80.17002399509262,28.680873740061813,0.0900781858338615,98.68083557429613,-72.09525037234994,15,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 15:45:00,85.36871948592018,28.47553965252881,0.0458862445826769,98.61839889850847,-68.55017463846316,15,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 16:00:00,78.20290927967662,26.733823429405355,0.1495727244391837,98.7105780506891,-69.60050347922468,16,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 16:15:00,68.87945866100364,29.065470876501063,0.1114549493290538,98.77861989206406,-68.63229523674887,16,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 16:30:00,60.72368191067696,26.246391226802565,0.1311666241001325,98.7755316179833,-70.48444953072244,16,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 16:45:00,66.27957533331717,34.39436688847667,0.0769077392244654,98.73179772522838,-68.59196919466645,16,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 17:00:00,64.19806118463401,27.042963913031713,0.1368591531767674,98.7771644366618,-71.39161312929589,17,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 17:15:00,59.39061569286242,17.699553011214906,0.0847846001892647,98.90605509426796,-73.36450419304558,17,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 17:30:00,65.55826801216097,23.219731975010664,0.0654945045127145,98.8309747692497,-72.90786401067069,17,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 17:45:00,52.61052201346491,26.857410039155603,0.1600419508184837,98.78882696440364,-71.00553264234152,17,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 18:00:00,38.589398129121165,21.92901041308873,0.050542729818683,99.08239652739316,-73.22504697554577,18,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 18:15:00,44.69414574761094,22.72572377127246,0.0581226207996908,98.80979043053698,-66.89925486989209,18,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 18:30:00,45.74691328173458,20.857001796315274,0.0330130743514074,98.83494916354576,-70.16566232549883,18,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 18:45:00,42.17997044295344,22.78779963234436,0.1701527643617093,99.06136706504888,-68.16145483853381,18,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 19:00:00,36.17565631369883,24.19934889899274,0.0333432981679288,98.90981601805429,-68.42586328898152,19,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 19:15:00,32.216935804477814,24.37920072361154,0.0309108319756754,99.07898889001667,-69.98716571648605,19,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 19:30:00,20.86771395775437,19.02708444128212,0.0215947509566202,99.19182008807437,-62.92693669025327,19,3,0,2024-02-01,False,False,False,False,True,1,False,0,1
2024-02-01 19:45:00,28.314419270157615,25.247660266965216,0.0486925170045892,99.02534107980576,-64.14470952826234,19,3,0,2024-02-01,False,False,False,False,True,1,False,0,1
2024-02-01 20:00:00,23.30688611960518,18.75658134254575,0.0329757899365898,99.21500237882825,-67.21621504252636,20,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 20:15:00,23.4677377592372,23.660642102897462,0.0845444221663484,99.13242067057656,-71.81037721158356,20,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 20:30:00,22.018374919665455,23.21297781587664,0.0349794255718637,99.16962517162196,-67.13406627479755,20,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 20:45:00,23.238051105219743,19.52073055541851,0.0807574353974421,99.119991162656,-73.49706488291022,20,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 21:00:00,9.866835434103288,17.82673696515846,0.0238654309536074,99.29339509076806,-67.20650716396973,21,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 21:15:00,5.93809885347255,21.740681207161906,0.0248474499509206,99.43227489380084,-75.11224356283532,21,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 21:30:00,7.46249932981625,19.066602377173556,0.0942785126668489,99.39074341365912,-70.63791307227423,21,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 21:45:00,4.748553159591224,19.903357280029436,0.0346132041750384,99.17130518814052,-67.58175153027535,21,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 22:00:00,2.5716819371966935,22.319175647464043,0.0166979564012108,99.44899695095395,-69.2296000436316,22,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 22:15:00,12.38089512770685,22.67550099646362,0.1764443477778282,99.31227581865812,-72.9571500050022,22,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 22:30:00,4.54810273212713,17.706976727928996,0.0211282152272272,99.41036911785928,-69.6594026341298,22,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 22:45:00,12.51546083838513,21.090808512948033,0.0218921812865116,99.36582023244388,-69.22875217338508,22,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 23:00:00,1.688356570422782,17.364690051363766,0.0326946203060173,99.46312627318004,-69.59042910643026,23,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 23:15:00,-4.8986462654913225,22.11995222331988,0.0135564500252633,99.5152057529637,-70.81456011192262,23,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 23:30:00,-3.613115989679368,24.24823899387717,0.017373483042621,99.47389611553378,-68.28983710116393,23,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-01 23:45:00,5.229330573289616,17.987647111748785,0.1052534916201213,99.24014262833484,-67.71017682534807,23,3,0,2024-02-01,False,False,False,False,False,0,False,0,1
2024-02-02 00:00:00,-5.669258684802618,19.33957281962065,0.0177065582443324,99.48420479875324,-70.30838013602502,0,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 00:15:00,2.896437059389219,23.04202673993225,0.0167758443234616,99.36550765587668,-66.96069033205046,0,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 00:30:00,-1.3560057144538222,19.93703245353952,0.1155886852591998,99.45805528186628,-70.31252145553316,0,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 00:45:00,-3.688391883485326,21.315676673792748,0.0382245353893032,99.3328138614364,-70.97962871054675,0,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 01:00:00,8.636307346287705,21.0184497291616,0.021139973564984,99.30498195679644,-67.28617994515426,1,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 01:15:00,-0.289336656355379,16.800655210703134,0.053469200996646,99.49339301603484,-67.35915395404554,1,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 01:30:00,-0.3318317485661732,20.323591876676996,0.0120200409373782,99.4384050569154,-71.2402176013964,1,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 01:45:00,4.761897525601466,23.8580406702593,0.0393054402497394,99.27679918624668,-71.53050179127854,1,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 02:00:00,4.15754134656874,21.358630344079614,0.0558654545319107,99.3261281723162,-66.47123019971474,2,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 02:15:00,19.50144888787208,26.821167740154788,0.1733179580633944,99.06926961087046,-70.20532392284963,2,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 02:30:00,15.63411945231614,16.248900368167334,0.0344509841575705,99.31782474936776,-69.99342853116784,2,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 02:45:00,9.454547513775315,22.082597100298152,0.0852557252816192,99.02747706295038,-70.50449487469587,2,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 03:00:00,12.267975384380469,19.28277358288851,0.020798898951499,99.34376210929824,-67.35677832551197,3,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 03:15:00,6.935467869657865,18.06665330358847,0.0405018191321476,99.42549705558852,-65.71165700495509,3,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 03:30:00,20.24894680502119,26.028150506217305,0.0286991011004633,99.22905756469346,-69.86002674140782,3,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 03:45:00,18.486191634325852,21.083604230364447,0.0494556171148462,99.30344663428332,-65.1645558864977,3,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 04:00:00,25.44005691079967,21.489369907080064,0.044630310639916,99.13124549206503,-71.10901509843703,4,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 04:15:00,18.05419501452879,22.83614715680953,0.2104829008703723,99.08864171685872,-70.5656040728579,4,4,0,2024-02-02,False,False,True,False,False,1,False,0,1
2024-02-02 04:30:00,30.7320467018008,16.615649311041174,0.1439662499259105,98.9384133222538,-68.65382481295964,4,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 04:45:00,42.42138326600939,28.306736146251943,0.0663647425172684,98.982382123669,-71.63398145956667,4,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 05:00:00,37.3297535510356,29.44626629744597,0.0309091062173925,99.0500736994468,-68.67957536110141,5,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 05:15:00,36.37207296394088,26.382547631460785,0.0616160433303315,98.62482253389256,-71.03698935993953,5,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 05:30:00,43.371356764448294,25.573104898159023,0.10154204934949,98.9796730157646,-73.08825116000378,5,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 05:45:00,46.40859985756241,23.991133704331844,0.0258610305393772,98.7735545975932,-73.485006043581,5,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 06:00:00,60.95916570378145,22.8702796140316,0.056748402454654,98.6420035804238,-70.64758064876267,6,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 06:15:00,51.605946815403726,28.742786128738665,0.0276609343222729,98.9497599569724,-69.1647766083376,6,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 06:30:00,50.509843094888296,27.800009179295444,0.0391358662377778,98.99351691931156,-72.7223794907169,6,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 06:45:00,59.8618069719436,27.336529461946515,0.0327904013639831,98.8435484692126,-69.64281715500864,6,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 07:00:00,63.91861844432253,27.39274851277728,0.1908475056322331,98.66321904083031,-69.63715655987743,7,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 07:15:00,68.88345309692886,27.790122551288807,0.0399110014978265,98.63029471072235,-70.33528413151225,7,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 07:30:00,72.91298086941141,25.713487927573155,0.0400059518348141,98.67831958816086,-71.852493963618,7,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 07:45:00,81.89206493849903,35.692712977645336,0.2134434088034825,98.66404103106608,-69.51952615169937,7,4,0,2024-02-02,False,False,True,False,False,1,False,0,1
2024-02-02 08:00:00,72.0216814916373,26.34529752759677,0.0678866440740223,98.76840048017652,-70.28467167670216,8,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 08:15:00,74.3457629300892,26.1544637125736,0.1032415139309314,98.4471373090514,-68.036513317537,8,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 08:30:00,71.1673890646628,30.47855784260173,0.0511740964112108,98.73361212133332,-72.58561304013001,8,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 08:45:00,86.27555958858207,28.539938641585167,0.0739390574545107,98.53278623992004,-69.77207013337328,8,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 09:00:00,80.91876723213166,28.03489317745465,0.0346194955011892,98.45451041349156,-72.54368616662298,9,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 09:15:00,92.05081177352196,33.44878929359161,0.0638968512174933,98.37555193773044,-70.47414798059752,9,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 09:30:00,87.20949244663251,30.756794981314385,0.0766569869571617,98.54422567772134,-72.19015997673732,9,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 09:45:00,100.2032704739291,32.20858268771579,0.0761805296037622,98.4310427475712,-71.83455846628826,9,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 10:00:00,86.1337357443216,24.360242091854005,0.0618687431637669,98.50576223311658,-70.00769229887722,10,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 10:15:00,99.95826459339789,31.197446995166928,0.117524156915946,98.45739355646454,-71.13125259929356,10,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 10:30:00,100.71318943962828,27.0544951371782,0.0750356683469364,98.39468095797648,-67.06661033293177,10,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 10:45:00,99.97938866707636,28.63295684647287,0.0905404453546965,98.4978636472062,-67.64167040713528,10,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 11:00:00,92.70997281951573,29.79792109064003,0.0480181120757929,98.39899539419451,-68.39049544469236,11,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 11:15:00,101.6950181217043,30.060872405943677,0.1393527879097205,97.8599620850345,-68.43008907821009,11,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 11:30:00,100.20661677267404,31.98331659535372,0.0625984092910511,98.1884746746788,-69.73947219107136,11,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 11:45:00,90.74166510986684,31.386265466511517,0.0701215055867097,98.54797106845469,-67.3904079461271,11,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 12:00:00,107.7913649486733,33.3160380127152,0.0640456701828059,98.34634950180896,-70.58808556834664,12,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 12:15:00,98.1648890823452,25.783886078814035,0.1506877137039701,98.49140395784728,-65.76125612704413,12,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 12:30:00,106.97833154881243,37.78580794099188,0.1575942039347711,98.39412150465417,-71.88438297295241,12,4,0,2024-02-02,False,True,False,False,False,1,False,0,1
2024-02-02 12:45:00,98.7009567696516,29.79635907063755,0.0523087495016559,98.45186207728264,-72.2576511857154,12,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 13:00:00,103.20792163094713,33.95959222409634,0.110822974734812,98.3304522205572,-72.7899483358882,13,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 13:15:00,93.04888091605388,21.76194954825759,0.0433431442217059,98.56770676955256,-72.44173327847973,13,4,0,2024-02-02,False,False,False,False,False,0,False,1,1
2024-02-02 13:30:00,97.26615139720676,28.93062874042956,0.0406950926413344,98.477288222001,-73.25871166439256,13,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 13:45:00,95.5633470422728,25.174288411214455,0.1292418479467485,98.4630614767054,-69.57180694924155,13,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 14:00:00,91.68326505225878,26.584230395348825,0.0445358382822059,98.55893687316248,-68.29235622826222,14,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 14:15:00,87.22736654555393,28.87440390930684,0.0445762872663355,98.61955339598586,-69.93172517777776,14,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 14:30:00,74.3336633603646,26.429118020473883,0.0789450254720249,98.67910308384138,-72.77058181755626,14,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 14:45:00,83.36319333148094,32.278370354541345,0.1198592074285053,98.56480943667168,-70.93935896543752,14,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 15:00:00,88.85788462720606,34.192764453640656,0.0471687884552022,98.50897722668866,-68.31702809943178,15,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
2024-02-02 15:15:00,75.99114301055263,24.698611662859165,0.0388601089591417,98.69599213039234,-70.68385755672732,15,4,0,2024-02-02,False,False,False,False,False,0,False,0,1
